seconds,connectivity,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue.1,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb.1,skb:kfree_skb,skb:kfree_skb.1,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.010627276,1,5,7,5,2,0,1,4,29,340758,504,2,9,2385,178028,4390,0,1,16431,10913,1852,2282,1740,1525,1754,126,8,464,464,336,82,10,1527882,389,389,0,48,6,180608,180595,218,14,0,0,3,340683,171462,6,6,825,825,34,34,206,0,0,0,13,469456,360,75,1,5,5,253,1,5,258,1,1,0,2,3.0
5.010490093,1,0,0,0,0,0,0,0,8,581935,3,0,5,1535,222930,5114,0,0,23506,18379,5928,6328,1266,169,1283,63,5,105,105,82,2497,954,2083054,205,205,11,132,44,402294,402271,120,11,11,13,25,581551,385001,14,18,225,225,23,23,21,0,13,0,79,692725,360,59,1,0,0,21,0,0,21,1,0,0,1,14.0
5.013116779,1,0,0,0,0,0,0,1,9,616539,3,0,5,1587,247148,6515,0,0,23259,18228,3247,3644,463,21,459,0,4,106,106,84,907,258,2256827,207,207,4,132,98,409477,409458,123,10,4,5,13,616028,394561,10,11,221,221,24,24,13,0,5,0,81,668327,589,66,1,0,0,6,0,0,6,1,0,0,1,12.0
5.010664841,1,0,0,0,0,8,0,4,96,323224,525,0,5,2191,165254,4526,0,0,16644,11074,2403,2932,1908,1618,1914,126,96,464,464,335,288,112,1438653,385,385,4,50,5,176064,176049,265,12,4,4,8,323081,166164,7,11,910,909,31,31,259,0,4,0,10,425368,477,115,1,0,0,254,0,0,254,1,0,0,1,3.0
5.010654315,1,5,8,5,3,0,2,0,4,582595,20,2,14,2891,230191,4844,0,1,23498,18426,3370,3761,481,148,482,0,11,112,112,87,912,259,2106956,219,219,4,132,6,394514,394499,137,18,4,5,13,582232,379349,10,11,247,247,32,32,24,0,5,0,82,733984,385,78,1,6,6,6,1,5,11,1,1,0,2,1.0
5.010572176,1,0,0,0,0,0,0,0,7,610625,9,0,7,1730,248214,4580,0,0,23037,17980,2191,2375,524,267,249,63,5,107,107,79,826,389,2226527,209,209,4,132,16,402375,402356,122,11,3,3,10,610219,388027,7,7,230,230,22,22,22,0,3,0,76,769246,351,58,1,0,0,3,0,0,3,1,0,0,1,14.0
5.009932751,1,6,8,6,2,0,1,0,5,621955,5,2,11,548,265815,5695,0,1,22474,17597,6357,6845,1261,295,1298,189,9,101,101,74,2480,947,2332928,199,199,11,126,45,398253,398219,121,15,11,13,25,621013,380785,14,18,224,224,33,33,28,0,13,0,72,751970,453,79,1,0,0,29,0,1,30,1,0,0,1,14.0
5.019391424,1,0,0,0,0,6,0,0,34,316182,531,0,5,2472,159503,4754,0,0,17215,11538,4818,5657,2318,1634,2380,0,113,467,467,337,1234,385,1407113,389,389,9,50,6,177608,177596,280,12,9,9,17,316069,165362,12,17,947,947,42,42,289,0,10,0,11,423447,496,116,1,0,0,252,0,0,252,1,0,0,1,3.0
5.010758954,1,5,7,5,2,0,1,12,13,365682,334,2,11,2084,190083,3664,0,1,16451,11273,4168,4617,2691,2239,2702,126,9,296,296,256,915,270,1649359,219,219,4,47,6,192930,192915,131,16,4,5,12,365463,183683,10,11,1206,1206,30,30,840,0,5,0,15,470704,362,84,1,5,5,10,1,5,15,1,1,0,2,4.0
5.010919408,1,5,8,5,3,0,2,0,82,304305,507,2,14,2361,154593,4486,2,1,16825,11194,4963,5426,2586,1799,2609,126,11,465,465,336,1636,699,1371135,389,389,7,47,45,170459,170431,216,15,7,8,17,304183,158525,10,13,836,836,43,43,218,0,8,0,11,410470,358,83,3,1,0,267,1,5,272,1,2,2,3,3.0
5.010640676,1,5,8,5,3,0,2,2,11,498232,2,2,12,1087,160889,4848,1,1,23658,18525,6143,6608,1295,43,1306,63,11,104,104,81,2531,947,1632344,205,205,11,132,44,380966,380942,128,15,11,13,25,497923,363492,14,18,227,227,30,30,24,0,13,0,79,562415,398,78,3,1,0,27,1,5,32,1,2,2,3,1.0
5.015058309,1,0,2,0,2,0,1,0,1,583180,2,0,11,444,283648,4608,0,0,22100,17170,667,1094,106,1,73,0,9,12,12,12,27,50,2306609,21,21,1,130,5,337499,337486,34,14,0,0,1,582331,324610,6,6,32,32,20,20,10,0,0,0,10,791281,213,70,1,3,7,54,0,0,54,1,1,0,2,10.0
5.010461455,1,9,11,418,2,537,1,0,19,591516,93,55,11,2487,229211,6238,481,1,24383,19174,9602,10062,1709,274,1724,252,9,157,203,157,3916,1127,2120232,302,302,22,133,5,407791,407758,219,16,22,23,43,591135,387996,22,28,422,422,86,86,18,18,23,5,98,644722,576,83,2,0,0,480,5,55,535,1,0,0,1,11.0
5.010411507,1,5,7,5,2,0,1,2,4,638451,3,2,11,564,267953,5232,0,1,18140,14133,1726,2249,83,13,88,0,100,86,86,70,41,13,2327889,167,167,0,109,5,404299,404287,156,16,0,1,4,638078,392507,7,7,262,262,21,21,61,0,1,0,67,740683,670,112,1,5,5,4,1,5,9,1,1,0,2,9.0
5.010539526,1,5,7,5,2,0,1,8,36,357367,337,2,11,2212,184960,3950,0,1,16863,11491,5730,6773,3261,2400,3428,126,9,300,300,252,1890,762,1612177,229,229,8,46,46,191457,191435,136,15,8,12,19,357161,180486,12,14,1246,1246,38,38,887,0,10,0,14,479584,394,105,1,5,5,36,4,5,41,1,1,0,2,8.0
5.010272568,1,0,5,0,5,8,1,0,10,597605,15,0,20,3041,242093,5331,0,0,24197,18965,8258,8704,1608,505,1617,315,145,112,112,89,3498,1150,2216775,211,211,17,133,44,402111,402079,196,12,17,20,33,597289,381692,16,25,340,340,31,31,86,0,20,0,86,711024,577,143,1,3,10,27,0,0,27,1,1,0,2,13.0
5.011243571,1,6,8,6,2,0,1,0,7,285206,340,2,10,2025,150112,4002,0,1,16260,11139,4053,4541,2541,2232,2527,63,8,298,298,251,917,271,1327911,219,219,4,46,5,152041,152018,133,14,4,5,12,285077,142964,10,11,1024,1024,33,33,656,0,5,0,10,381306,334,86,1,0,0,8,0,1,9,1,0,0,1,6.0
5.010292893,1,0,0,0,0,0,0,12,34,362982,347,0,5,2222,188531,3917,0,0,16611,11458,4338,4814,2722,2136,2718,126,5,311,311,266,912,260,1630706,225,225,4,46,6,192729,192717,130,12,4,5,12,362757,183032,10,11,1225,1225,36,36,841,0,5,0,13,491920,365,75,1,0,0,10,0,0,10,1,0,0,1,4.0
5.010683149,1,9,11,427,2,542,1,0,17,611138,99,57,10,1430,247869,6426,487,1,24627,19355,10291,10763,1930,346,1932,126,9,169,240,171,4066,1261,2252499,330,330,24,135,5,408966,408919,259,16,24,25,48,610758,389617,25,31,509,509,85,85,14,17,25,5,114,674576,551,82,2,0,0,489,6,64,553,1,0,0,1,11.0
5.014678879,1,0,0,0,0,0,0,0,154,270115,509,0,5,2376,141954,4959,0,0,16755,11185,4731,5186,2688,2000,2701,126,5,464,464,337,1640,698,1221776,389,389,7,48,45,148867,148856,216,12,7,8,16,269939,137071,10,13,834,834,35,35,216,0,8,0,11,346913,361,74,1,0,0,276,0,0,276,1,0,0,1,2.0
5.010094578,1,6,9,262,3,271,2,0,5,579819,3,3,14,2889,229501,5282,262,1,24026,18884,7897,8356,1449,365,1450,252,11,111,111,92,3253,1065,2127175,209,209,13,136,44,396476,396442,132,17,13,16,30,579331,376487,15,20,229,229,30,30,25,0,16,0,89,683935,412,84,1,1,0,285,1,2,287,1,0,0,1,13.0
5.010482756,1,7,11,7,4,0,2,0,5,576353,3,2,16,1809,221423,5584,1,1,19307,15073,4595,5100,892,343,897,63,13,88,88,74,1667,689,2093557,171,171,7,112,44,392212,392196,105,14,7,8,16,575958,377523,10,13,190,190,22,22,20,0,8,0,71,567086,561,86,3,2,4,21,1,7,28,1,5,4,3,13.0
5.010974364,1,5,8,5,3,0,2,8,151,312114,509,2,10,2580,158677,4722,1,1,17556,11907,6722,7517,2660,1806,2842,189,10,472,472,343,2341,669,1404972,395,395,9,48,33,176397,176379,221,14,9,14,20,311988,162010,12,17,833,833,31,31,207,0,11,0,17,377544,389,79,3,1,0,272,1,5,277,1,2,2,3,3.0
5.01041395,1,0,1,0,1,0,1,0,8,290450,336,0,8,1865,152700,4197,0,0,16302,11167,4041,4520,2621,2199,2628,0,7,297,297,256,912,267,1347269,217,217,4,46,7,154733,154712,132,14,4,5,13,290303,146073,10,11,1030,1030,33,33,666,0,5,0,14,367771,351,74,1,3,6,7,0,0,7,1,1,0,2,7.0
5.010447777,1,5,7,5,2,0,1,0,6,605526,3,2,11,545,246245,5815,0,1,19512,15332,6252,6731,1069,351,1073,126,9,95,95,83,2395,816,2226453,177,177,9,111,44,398811,398786,110,16,9,11,21,605210,381789,11,15,199,199,29,29,27,0,11,0,80,610220,557,81,1,5,5,23,1,5,28,1,1,0,2,9.0
5.011313108,1,0,0,0,0,0,0,10,59,353895,362,0,5,2313,181350,4114,0,0,17492,12136,7520,8154,3230,2259,3538,189,5,335,335,289,2483,653,1593238,243,243,10,47,34,194033,194006,143,12,10,14,23,353714,180834,14,19,1260,1260,36,36,845,0,13,0,20,471559,388,75,1,0,0,33,0,0,33,1,0,0,1,4.0
5.013689607,1,0,0,0,0,0,0,12,20,361199,337,0,5,2267,187610,3802,0,0,16636,11382,4552,5496,2771,2264,2949,0,5,294,294,254,1181,357,1618739,211,211,5,47,5,192226,192212,127,12,5,9,16,360906,182012,12,12,1219,1219,26,26,867,0,6,0,11,459699,404,104,1,5,5,21,3,0,21,1,1,0,2,4.0
5.01023248,1,0,0,0,0,0,0,0,2,646998,3,0,6,2558,276343,6184,0,0,19685,15386,1757,2254,76,7,83,0,5,92,92,75,33,5,2420092,179,179,0,116,6,406262,406253,107,11,0,0,4,646623,393543,6,6,192,192,23,23,12,0,0,0,72,689301,536,62,1,0,0,2,0,0,2,1,0,0,1,9.0
5.010282231,1,5,8,261,3,270,2,0,3,621153,2,3,13,1042,257265,4634,261,1,22544,17616,1376,1781,79,7,86,0,11,105,105,83,28,8,2261436,207,207,0,129,6,402545,402533,127,18,0,0,4,620792,389396,6,6,221,221,24,24,14,0,0,0,81,798256,381,78,1,1,0,263,1,1,264,1,0,0,1,13.0
5.010717693,1,0,0,0,0,6,0,0,35,269533,349,0,6,2257,142354,4540,0,0,16895,11468,7521,8058,3480,2378,3496,63,112,297,297,251,2763,1042,1225845,221,221,15,48,45,148426,148396,193,11,15,17,30,269460,136167,15,23,1131,1131,32,32,727,0,17,0,11,353655,502,124,1,0,0,26,0,0,26,1,0,0,1,8.0
5.011449154,1,0,0,0,0,6,0,0,5,619600,14,0,5,2329,256401,5083,0,0,23868,18697,3298,3817,407,154,413,126,147,110,110,86,1037,223,2259017,209,209,6,135,5,405523,405495,208,12,6,7,11,619271,389229,8,13,336,336,28,28,69,0,7,0,84,780435,555,132,1,0,0,6,0,0,6,1,0,0,1,14.0
5.014487583,1,5,8,5,3,8,2,1,9,623869,3,2,14,1915,255724,4691,1,1,22328,17432,2802,2922,634,86,408,63,11,103,103,82,986,448,2312033,201,201,6,127,17,407451,407431,122,15,5,4,12,623438,392981,6,10,224,224,26,26,25,0,6,0,79,797841,348,75,3,1,0,7,1,5,12,1,2,2,3,14.0
5.015750667,1,0,0,0,0,0,0,0,6,500093,3,0,5,657,209708,5047,0,0,22755,17665,4229,4893,803,219,748,0,117,13,13,13,1560,532,1896542,21,21,7,132,16,331534,331514,98,12,7,8,17,499544,315037,13,15,145,145,31,31,83,0,8,0,10,646205,379,119,1,0,0,60,0,0,60,1,0,0,1,10.0
5.061317076,1,0,0,0,0,0,0,0,87,264330,513,0,4,2526,137729,4775,0,0,17206,11584,5679,7456,2652,1896,3000,63,4,470,470,338,1777,593,1188693,391,391,9,48,33,148110,148094,215,9,9,31,19,264049,135526,13,17,835,835,38,38,210,0,10,0,10,304352,356,72,1,5,5,278,0,0,278,1,1,0,2,2.0
5.010621351,1,0,0,0,0,0,0,8,31,350471,337,0,5,2171,178718,3936,0,0,17260,12006,8407,8829,3659,2480,3658,189,5,305,305,255,3270,1064,1566851,229,229,13,47,44,194697,194662,132,12,13,16,29,350187,180403,15,20,1222,1222,26,26,857,0,16,0,18,465801,361,73,1,0,0,27,0,0,27,1,0,0,1,8.0
5.010410087,1,0,0,0,0,0,0,0,12,281602,347,0,5,449,145338,3976,0,0,16476,11314,3377,3840,2285,2037,2284,0,4,307,307,265,790,135,1273434,229,229,2,47,6,153448,153442,130,10,2,3,8,281447,143917,7,8,1043,1043,28,28,658,0,3,0,18,384795,325,71,1,5,5,5,0,0,5,1,1,0,2,6.0
5.044870338,1,0,0,0,0,0,0,0,165,274311,521,0,5,2539,144265,4865,0,0,17181,11535,5685,6943,2744,2068,2963,63,5,473,473,344,1875,686,1244036,399,399,10,48,33,151470,151453,221,12,9,13,19,274189,138994,13,17,846,846,38,38,209,0,10,0,12,325139,369,69,1,0,0,271,0,0,271,1,0,0,1,2.0
5.01015043,1,0,0,0,0,0,0,0,3,616909,3,0,5,528,251744,5915,0,0,18732,14640,1639,2090,69,7,75,0,5,88,88,74,38,5,2267341,171,171,0,111,5,399700,399690,103,12,0,0,4,616550,387723,6,6,183,183,20,20,10,0,0,0,71,654275,551,61,1,0,0,4,0,0,4,1,0,0,1,9.0
5.016095058,1,9,12,427,3,546,2,2,20,602485,113,58,14,1102,243844,6509,491,1,24635,19314,9478,9609,2027,347,1722,0,11,200,295,201,4031,1424,2228519,395,393,23,136,17,404003,403976,315,18,23,22,44,602384,385480,22,27,624,624,79,79,20,15,23,5,147,639663,597,88,1,3,9,479,6,63,542,1,1,0,2,11.0
5.010908661,1,6,8,6,2,0,1,2,88,307757,505,2,10,2352,154604,4595,0,1,17215,11630,6145,6626,2738,1696,2768,126,9,470,470,340,2383,809,1369956,391,391,9,48,44,175899,175871,217,16,9,11,21,307384,162028,11,15,831,831,31,31,217,0,11,0,17,374135,367,83,1,0,0,267,0,1,268,1,0,0,1,3.0
5.01113127,1,0,3,0,3,0,1,0,10,598292,3,0,13,479,234936,4632,0,0,23445,18314,2871,3521,423,85,739,63,11,106,106,85,820,263,2191590,207,207,4,132,34,404090,404072,127,14,4,6,10,598073,389416,9,12,223,223,30,30,15,0,5,0,82,751539,372,79,1,3,8,21,0,0,21,1,2,1,2,13.0
5.013082343,1,0,0,0,0,0,0,0,24,277179,343,0,5,2252,145958,4191,0,0,16696,11447,6099,6579,3112,2184,3127,189,5,305,305,261,2404,834,1293945,225,225,9,46,44,151719,151700,134,12,9,11,21,276991,139626,11,15,950,950,27,27,581,0,11,0,17,373034,355,78,1,5,5,22,0,0,22,1,1,0,2,5.0
5.01077587,1,5,7,5,2,0,1,0,11,608269,2,2,11,2521,244489,5458,0,1,20481,16156,5403,5820,642,91,641,63,9,97,97,79,1666,399,2229779,183,183,6,116,5,402793,402768,113,16,6,8,17,607942,386032,11,13,198,198,28,28,18,0,8,0,77,688395,567,76,1,5,5,11,1,5,16,1,1,0,2,9.0
5.010931815,1,6,10,6,3,2,2,0,7,579104,2,2,12,2910,219370,5021,2,1,23653,18526,4910,5634,809,224,1129,126,11,105,105,80,1703,524,2105150,207,207,8,132,33,402217,402191,129,16,8,11,19,578832,385901,13,17,222,222,28,28,14,0,10,0,78,713665,389,79,3,1,0,22,1,6,28,1,2,2,3,1.0
5.019396489,1,5,7,5,2,0,1,0,2,558272,2,2,11,429,258490,4561,0,1,22305,17338,813,1671,124,1,136,0,9,15,15,15,66,65,2142007,27,27,1,130,6,338398,338390,39,16,0,0,1,557852,325161,6,6,41,41,24,24,14,0,0,0,13,746389,236,75,1,0,0,53,0,0,53,1,0,0,1,10.0
5.010826808,1,0,2,0,1,2,1,0,16,270949,340,0,7,2084,143426,4157,2,0,16304,11084,4921,5393,2965,2299,2948,63,6,299,299,249,1649,699,1253764,221,221,7,50,44,146381,146360,128,11,7,8,17,270632,136397,10,13,1031,1031,34,34,665,0,9,0,10,357542,330,79,1,1,0,23,0,0,23,1,2,2,2,6.0
5.016124311,1,0,1,0,1,0,1,0,6,506068,3,0,9,554,216140,4554,0,0,22348,17361,2152,2870,416,73,429,0,7,14,14,14,663,273,1891436,23,23,3,130,17,329681,329660,31,13,3,3,8,505568,315117,8,9,43,43,32,32,22,0,3,0,11,642738,239,73,1,5,5,53,0,0,53,1,1,0,2,10.0
5.010785351,1,0,0,0,0,0,0,0,1,579810,6,0,5,512,219900,4603,0,0,23535,18464,2448,2950,235,77,242,63,5,111,111,85,783,130,2052756,209,209,2,132,5,401195,401179,122,12,2,3,8,579472,385799,7,8,222,222,20,20,15,0,3,0,82,711547,360,66,1,0,0,5,0,0,5,1,0,0,1,14.0
5.010154839,1,0,0,0,0,0,0,2,1,659144,3,0,5,1095,289070,5101,0,0,23051,18022,1141,1572,71,7,95,0,5,106,106,82,9,6,2489581,209,209,0,132,6,409016,408998,122,12,0,0,4,658254,395707,6,6,225,225,30,30,15,0,0,0,79,864673,361,64,1,0,0,4,0,0,4,1,1,1,2,13.0
5.010372303,1,0,0,0,0,0,0,0,11,596731,9,0,4,583,232830,6021,0,0,19453,15299,4617,5010,675,27,691,0,4,139,139,120,1292,455,2132182,219,219,5,112,9,401894,401873,129,10,5,6,15,596330,387027,11,12,238,238,32,32,44,11,6,2,112,603901,592,65,1,0,0,8,0,0,8,1,0,0,1,9.0
5.010563352,1,0,0,0,0,0,0,0,6,286308,337,0,5,2075,150532,3947,0,0,16296,11086,4895,5402,3044,2326,3042,0,5,295,295,252,1646,690,1349465,213,213,7,46,44,153292,153277,124,11,7,8,17,285973,143901,10,13,1025,1025,34,34,665,0,8,0,10,364370,326,69,1,5,5,22,0,0,22,1,1,0,2,7.0
5.01113155,1,5,7,5,2,0,1,0,158,272611,505,2,10,2589,142813,4990,0,1,17206,11476,6941,7062,3074,1942,3082,126,92,466,466,336,2523,954,1245670,391,391,11,50,45,152600,152569,263,13,11,9,26,272660,138938,15,19,913,913,37,37,267,0,14,0,13,319353,474,115,1,5,5,273,1,5,278,1,1,0,2,2.0
5.010348353,1,0,1,0,1,0,1,0,22,265625,340,0,7,618,138173,4130,1,0,16230,11023,4722,5238,2929,2297,2920,126,6,298,298,252,1648,686,1218624,219,219,7,46,44,145820,145800,131,12,7,8,16,265329,136077,10,13,1028,1028,27,27,662,0,8,0,10,343308,352,80,1,1,0,21,0,0,21,1,2,2,2,6.0
5.010434033,1,5,7,5,2,0,1,0,19,273475,335,2,11,2142,139090,4275,0,1,17177,11912,8475,8902,3583,2222,3577,63,9,304,304,262,3280,1079,1269891,223,223,13,46,46,156237,156189,137,15,13,16,30,273132,142330,15,20,1032,1032,35,35,673,0,16,0,21,337204,379,85,1,0,0,30,0,0,30,1,0,0,1,7.0
5.010331062,1,0,0,0,0,8,0,0,15,584577,4,0,5,1072,221373,4955,0,0,23295,18265,5863,6306,1212,361,1219,0,4,111,111,87,2635,913,2092317,209,209,13,129,44,405685,405658,120,10,13,16,25,584162,387497,11,19,232,232,22,22,28,0,15,0,84,718167,375,67,1,0,0,24,0,0,24,1,0,0,1,1.0
5.010617245,1,9,11,418,2,534,1,0,21,625703,121,55,11,2965,264082,6584,479,1,24361,19052,11085,11578,2367,418,2369,315,9,182,234,163,4773,1679,2345843,357,357,27,134,46,408002,407958,257,16,27,28,52,625346,388007,25,33,501,501,92,92,26,16,28,5,100,694730,567,87,1,0,0,487,5,55,542,1,0,0,1,11.0
5.010265986,1,9,11,427,2,546,1,0,13,653082,81,56,11,1867,282713,6406,490,1,23841,18675,8070,8518,1528,454,1541,252,9,139,182,147,3173,996,2478611,272,272,20,134,5,414071,414037,204,16,20,20,39,652738,396559,21,26,383,383,84,84,13,19,20,5,87,721933,569,83,2,0,0,489,5,56,545,1,0,0,1,11.0
5.009736177,1,5,7,5,2,8,1,2,7,581750,15,2,11,536,223444,5031,0,1,23723,18580,6595,7053,1416,492,1436,189,9,110,110,87,2725,1043,2105686,215,215,15,131,45,401418,401380,133,16,15,17,30,580398,383313,14,22,246,246,33,33,27,0,17,0,77,699421,390,84,1,0,0,29,0,1,30,1,0,0,1,14.0
5.016674784,1,0,0,0,0,0,0,0,6,519101,3,0,5,471,227332,4743,0,0,22396,17444,2724,3590,502,78,528,126,5,13,13,13,946,315,2001562,23,23,6,130,5,331647,331627,29,12,4,8,10,518634,316903,10,11,36,36,21,21,11,0,5,0,10,666279,226,70,1,0,0,58,0,0,58,1,0,0,1,10.0
5.011383598,1,0,0,0,0,0,0,10,21,355484,333,0,5,2046,183126,3873,0,0,16471,11266,4980,5430,3122,2396,3123,63,5,291,291,251,1643,687,1592886,209,209,7,46,45,191527,191510,122,11,7,8,16,355201,180997,10,13,1210,1210,30,30,858,0,8,0,11,474253,379,79,1,0,0,21,0,0,21,1,0,0,1,4.0
5.010539815,1,0,0,0,0,0,0,0,3,240833,342,0,5,2072,106415,4033,0,0,16832,11602,5565,5982,2755,2379,2771,189,5,305,305,258,1661,386,1030310,229,229,6,47,5,153465,153452,136,12,6,8,17,240745,142154,11,13,1040,1040,33,33,667,0,8,0,17,290093,357,77,1,5,5,10,0,0,10,1,1,0,2,8.0
5.009613859,1,0,0,0,0,0,0,2,2,661519,5,0,5,2899,291098,5147,0,0,22954,17935,827,1330,49,8,77,0,5,105,105,79,5,5,2487988,207,207,0,132,5,409009,408989,121,11,0,0,3,660468,395986,6,6,219,219,20,20,11,0,0,0,77,874005,359,62,1,0,0,4,0,0,4,1,0,0,1,1.0
5.010647114,1,0,0,0,0,0,0,12,28,351353,364,0,5,2353,179048,4049,0,0,16919,11574,7106,7535,3495,2261,3518,126,5,327,327,282,2520,947,1585456,233,233,11,51,45,192402,192376,134,11,11,13,26,351116,180276,14,18,1255,1255,31,31,847,0,13,0,11,470215,379,81,1,5,5,29,0,0,29,1,1,0,2,4.0
5.01028985,1,0,0,0,0,0,0,2,88,320596,503,0,5,2352,164504,4485,0,0,16764,11294,4078,4554,2159,1617,2157,63,5,464,464,332,921,273,1434217,387,387,4,48,6,175883,175872,211,12,4,5,12,320272,164764,10,11,824,824,41,41,210,0,5,0,11,420834,356,68,1,0,0,255,0,0,255,1,0,0,1,3.0
5.010252541,1,0,0,0,0,0,0,2,2,569721,5,0,5,519,218384,4840,0,0,23328,18196,3971,4423,894,281,903,0,5,108,108,80,1626,687,2072319,211,211,7,132,45,393079,393063,123,11,7,8,17,569438,377372,10,13,237,237,26,26,27,0,8,0,75,700189,381,69,1,0,0,22,0,0,22,1,0,0,1,14.0
5.011966463,1,0,0,0,0,0,0,0,72,273260,505,0,5,2193,143447,4845,0,0,17279,11721,6672,6801,2841,1817,2591,63,5,468,468,338,2436,753,1264045,393,393,9,47,16,153368,153342,214,12,9,10,22,272968,138847,12,14,830,830,37,37,216,0,11,0,17,328162,357,73,1,0,0,261,0,0,261,1,0,0,1,2.0
5.015562377,1,5,8,5,3,0,2,0,39,301784,509,2,13,2337,158277,4614,1,1,16511,11030,2028,2929,4994,1724,4989,126,11,469,469,339,3140,3098,1346762,393,393,0,48,6,161805,161797,218,16,0,0,3,301480,152324,6,6,834,834,40,40,208,0,1,0,13,382147,352,85,3,1,0,251,1,5,256,1,2,2,3,2.0
5.009721963,1,0,0,0,0,0,0,0,1,584941,35,0,5,2911,222521,6059,0,0,22984,17956,1212,1683,56,7,82,63,5,112,112,86,3,5,2061085,221,221,0,131,98,401718,401709,132,11,0,0,4,584415,388585,6,6,250,250,23,23,22,0,0,0,79,574836,587,57,1,0,0,3,0,0,3,1,0,0,1,12.0
5.010443686,1,0,0,0,0,0,0,0,2,586600,2,0,4,2856,224169,4545,0,0,23132,18072,1112,1566,83,6,90,0,4,105,105,80,32,5,2100641,207,207,0,132,5,401753,401738,119,9,0,0,3,586168,388376,6,6,216,216,27,27,10,0,0,0,77,742020,346,58,1,0,0,4,0,0,4,1,0,0,1,14.0
5.010504539,1,0,0,0,0,0,0,12,11,367506,333,0,5,2105,191231,3476,0,0,16066,10980,1973,2390,2332,2185,2330,0,5,292,292,250,36,5,1641738,207,207,0,46,5,192146,192143,121,12,0,0,4,367208,184391,6,6,1197,1197,25,25,843,0,0,0,10,487534,350,74,1,0,0,2,0,0,2,1,0,0,1,4.0
5.010454566,1,0,0,0,0,0,0,0,12,607748,2,0,5,774,241300,5967,0,0,19204,14946,4872,5344,923,98,934,189,121,87,87,76,1639,692,2195064,171,171,8,117,44,403823,403806,177,11,7,8,16,607449,388740,11,14,293,293,30,30,79,0,8,0,74,633661,648,116,1,0,0,21,0,0,21,1,0,0,1,9.0
5.010301769,1,0,0,0,0,0,0,0,6,579230,2,0,5,487,219102,4909,0,0,23238,18124,3837,4321,889,343,897,0,5,104,104,77,1629,687,2096508,205,205,7,131,44,401547,401530,124,12,7,8,16,578891,386002,10,13,223,223,22,22,20,0,8,0,75,704086,370,67,1,0,0,18,0,0,18,1,0,0,1,14.0
5.010470486,1,0,0,0,0,0,0,10,43,347880,337,0,4,2389,177197,4184,0,0,17237,11951,6762,7195,3330,2341,3309,63,74,306,306,264,2406,801,1563618,227,227,9,48,45,192175,192157,171,10,9,12,21,347610,179297,12,16,1272,1272,38,38,879,0,11,0,22,454481,477,101,1,0,0,25,0,0,25,1,0,0,1,4.0
5.010112227,1,0,0,0,0,0,0,0,17,564076,4,0,6,2553,208833,5477,0,0,20020,15689,6697,6866,1266,296,1284,189,5,95,95,81,2497,930,2016868,185,185,11,114,45,393999,393974,110,11,11,13,25,563530,377170,14,18,209,209,27,27,25,0,13,0,77,635963,553,65,1,0,0,25,0,0,25,1,0,0,1,9.0
5.014074389,1,5,7,5,2,26,1,5,10,1904,20,2,11,431,5116,1229,0,1,1755,1443,9388,10014,2103,503,2106,378,9,38,38,39,4783,1584,119957,47,47,23,21,62,9438,9400,45,16,23,26,30,1905,993,17,33,106,106,43,43,49,0,25,0,26,2222,265,119,1,0,0,43,0,0,43,1,0,0,1,8.0
5.01036049,1,0,0,0,0,0,0,0,1,254320,339,0,5,2004,128859,3829,0,0,15923,10807,1975,2421,2146,2029,2141,0,5,300,300,251,86,5,1160935,222,222,0,46,6,141953,141941,133,12,0,0,4,254123,134279,6,6,941,941,35,35,572,0,0,0,11,328367,323,66,1,0,0,4,0,0,4,1,0,0,1,5.0
